Horario;Conta;Instrumento;Lado;Qtd Ordem;Qtd Execucao Atual;Qtd Exec Acumulada;Preco Executado;Notional Ordem;Notional Exec Atual;Notional Exec Acumulada;Entering Trader
20250629-21:24:16.128;ACC003;LREN3;Buy;827;0;827;325.28415036353476;269009.99235064327;0.0;269009.99235064327;JOSE
20250629-21:24:16.128;ACC004;RENT3;Sell;443;0;443;466.22182085133466;206536.26663714126;0.0;206536.26663714126;CARLOS
20250629-21:24:16.128;ACC010;LREN3;Buy;177;0;177;216.48813050170153;38318.39909880117;0.0;38318.39909880117;PAULO
20250629-21:24:16.128;ACC002;RENT3;Sell;963;0;963;187.45602215636407;180520.1493365786;0.0;180520.1493365786;JOSE
20250629-21:24:16.128;ACC005;ITUB4;Sell;579;0;579;112.31895909937968;65032.67731854084;0.0;65032.67731854084;JOSE
20250629-21:24:16.128;ACC001;BBAS3;Buy;267;0;267;364.88229120806653;97423.57175255376;0.0;97423.57175255376;CARLOS
20250629-21:24:16.128;ACC006;WEGE3;Sell;847;0;847;206.69789500781047;175073.11707161547;0.0;175073.11707161547;PAULO
20250629-21:24:16.128;ACC001;BBAS3;Buy;511;0;511;322.4742019432596;164784.31719300564;0.0;164784.31719300564;MARIA
20250629-21:24:16.128;ACC008;VALE3;Buy;696;0;696;345.50643582647245;240472.47933522484;0.0;240472.47933522484;MARIA
20250629-21:24:16.128;ACC002;BBAS3;Sell;649;0;649;368.0183220536759;238843.89101283567;0.0;238843.89101283567;CARLOS
20250629-21:24:16.128;ACC007;BBDC4;Sell;768;0;768;89.98614726954457;69109.36110301023;0.0;69109.36110301023;JOSE
20250629-21:24:16.128;ACC008;ITUB4;Buy;518;0;518;228.24386313727524;118230.32110510858;0.0;118230.32110510858;ANA
20250629-21:24:16.128;ACC008;RENT3;Buy;610;0;610;152.1730873950941;92825.58331100739;0.0;92825.58331100739;PAULO
20250629-21:24:16.128;ACC005;RENT3;Sell;308;0;308;220.39748351590504;67882.42492289875;0.0;67882.42492289875;PAULO
20250629-21:24:16.128;ACC006;PETR4;Sell;228;0;228;230.04730827149214;52450.786285900205;0.0;52450.786285900205;MARIA
20250629-21:24:16.128;ACC007;LREN3;Sell;386;0;386;419.15855154231747;161795.20089533454;0.0;161795.20089533454;ANA
20250629-21:24:16.128;ACC004;WEGE3;Buy;316;0;316;337.6682027981539;106703.15208421664;0.0;106703.15208421664;JOSE
20250629-21:24:16.128;ACC003;PETR4;Sell;791;0;791;344.2767847998071;272322.9367766474;0.0;272322.9367766474;CARLOS
20250629-21:24:16.128;ACC010;MGLU3;Buy;978;0;978;103.24301363716113;100971.66733714358;0.0;100971.66733714358;ANA
20250629-21:24:16.129;ACC002;ABEV3;Sell;620;0;620;303.68136065659723;188282.44360709027;0.0;188282.44360709027;JOSE
20250629-21:24:16.129;ACC002;ABEV3;Sell;763;0;763;239.61480054047252;182826.09281238052;0.0;182826.09281238052;JOSE
20250629-21:24:16.129;ACC006;BBDC4;Sell;478;0;478;285.4329484906201;136436.9493785164;0.0;136436.9493785164;JOSE
20250629-21:24:16.129;ACC002;WEGE3;Sell;287;0;287;235.21998966938668;67508.13703511398;0.0;67508.13703511398;ANA
20250629-21:24:16.129;ACC007;WEGE3;Sell;837;0;837;202.91014062690903;169835.78770472287;0.0;169835.78770472287;PAULO
20250629-21:24:16.129;ACC009;RENT3;Buy;455;0;455;72.01192685308864;32765.42671815533;0.0;32765.42671815533;PAULO
20250629-21:24:16.129;ACC001;VALE3;Buy;863;0;863;242.30200969925417;209106.63437045636;0.0;209106.63437045636;PAULO
20250629-21:24:16.129;ACC010;WEGE3;Sell;715;0;715;320.7548564954137;229339.72239422082;0.0;229339.72239422082;ANA
20250629-21:24:16.129;ACC002;LREN3;Buy;311;0;311;229.65871158571946;71423.85930315875;0.0;71423.85930315875;CARLOS
20250629-21:24:16.129;ACC008;WEGE3;Buy;498;0;498;191.92700995314996;95579.65095666869;0.0;95579.65095666869;CARLOS
20250629-21:24:16.129;ACC009;BBAS3;Sell;233;0;233;171.79334931052838;40027.850389353116;0.0;40027.850389353116;JOSE
20250629-21:24:16.129;ACC007;ITUB4;Sell;813;0;813;101.85232313006969;82805.93870474666;0.0;82805.93870474666;ANA
20250629-21:24:16.129;ACC004;ITUB4;Buy;903;0;903;188.2489222398404;169988.77678257588;0.0;169988.77678257588;ANA
20250629-21:24:16.129;ACC005;VALE3;Sell;632;0;632;190.80552854281729;120589.09403906052;0.0;120589.09403906052;JOSE
20250629-21:24:16.129;ACC010;BBAS3;Sell;516;0;516;254.83642528252503;131495.5954457829;0.0;131495.5954457829;JOSE
20250629-21:24:16.129;ACC003;BBAS3;Sell;334;0;334;233.6549051940445;78040.73833481086;0.0;78040.73833481086;PAULO
20250629-21:24:16.129;ACC007;PETR4;Sell;351;0;351;216.22265548163156;75894.15207405268;0.0;75894.15207405268;CARLOS
20250629-21:24:16.129;ACC001;ABEV3;Buy;364;0;364;195.4059519508149;71127.76651009663;0.0;71127.76651009663;ANA
20250629-21:24:16.129;ACC007;LREN3;Buy;490;0;490;288.3013560521322;141267.66446554477;0.0;141267.66446554477;CARLOS
20250629-21:24:16.129;ACC007;WEGE3;Buy;574;0;574;229.64254520216087;131814.82094604033;0.0;131814.82094604033;JOSE
20250629-21:24:16.129;ACC010;VALE3;Sell;289;0;289;396.08906285999205;114469.7391665377;0.0;114469.7391665377;PAULO
20250629-21:24:16.129;ACC004;BBDC4;Sell;947;0;947;220.9098186278939;209201.59824061554;0.0;209201.59824061554;ANA
20250629-21:24:16.129;ACC010;BBDC4;Sell;855;0;855;256.40617630324925;219227.28073927813;0.0;219227.28073927813;JOSE
20250629-21:24:16.129;ACC003;LREN3;Sell;949;0;949;328.7938664879459;312025.37929706066;0.0;312025.37929706066;ANA
20250629-21:24:16.129;ACC009;WEGE3;Buy;591;0;591;165.02177541850654;97527.86927233737;0.0;97527.86927233737;ANA
20250629-21:24:16.129;ACC006;VALE3;Sell;834;0;834;294.38512304751214;245517.19262162512;0.0;245517.19262162512;CARLOS
20250629-21:24:16.129;ACC009;LREN3;Sell;700;0;700;372.4143960197408;260690.0772138186;0.0;260690.0772138186;MARIA
20250629-21:24:16.129;ACC008;BBAS3;Buy;205;0;205;218.63810368977738;44820.81125640436;0.0;44820.81125640436;MARIA
20250629-21:24:16.129;ACC006;ITUB4;Sell;731;0;731;225.89761361317963;165131.15555123432;0.0;165131.15555123432;ANA
20250629-21:24:16.130;ACC004;PETR4;Buy;870;0;870;324.1778304395987;282034.7124824509;0.0;282034.7124824509;CARLOS
20250629-21:24:16.130;ACC001;LREN3;Sell;617;0;617;260.6970989880327;160850.11007561616;0.0;160850.11007561616;MARIA
20250629-21:24:16.130;ACC006;VALE3;Sell;217;0;217;411.64542300674265;89327.05679246316;0.0;89327.05679246316;JOSE
20250629-21:24:16.130;ACC007;BBDC4;Sell;284;0;284;155.28605320836553;44101.23911117581;0.0;44101.23911117581;CARLOS
20250629-21:24:16.130;ACC007;PETR4;Sell;687;0;687;236.3090010202846;162344.2837009355;0.0;162344.2837009355;ANA
20250629-21:24:16.130;ACC006;LREN3;Sell;335;0;335;119.97764390195432;40192.510707154695;0.0;40192.510707154695;CARLOS
20250629-21:24:16.130;ACC001;BBDC4;Sell;716;0;716;44.28707171150883;31709.54334544032;0.0;31709.54334544032;PAULO
20250629-21:24:16.130;ACC009;PETR4;Sell;331;0;331;309.8037662177802;102545.04661808525;0.0;102545.04661808525;PAULO
20250629-21:24:16.130;ACC008;VALE3;Sell;449;0;449;249.05782695304146;111826.9643019156;0.0;111826.9643019156;CARLOS
20250629-21:24:16.130;ACC006;RENT3;Sell;294;0;294;257.71694918580835;75768.78306062765;0.0;75768.78306062765;MARIA
20250629-21:24:16.130;ACC005;ABEV3;Buy;879;0;879;355.854752859492;312796.32776349346;0.0;312796.32776349346;CARLOS
20250629-21:24:16.130;ACC002;WEGE3;Buy;764;0;764;186.76742982897278;142690.3163893352;0.0;142690.3163893352;CARLOS
20250629-21:24:16.130;ACC009;MGLU3;Sell;412;0;412;145.76447589448765;60054.96406852891;0.0;60054.96406852891;PAULO
20250629-21:24:16.130;ACC006;VALE3;Sell;413;0;413;94.58957835089043;39065.49585891775;0.0;39065.49585891775;JOSE
20250629-21:24:16.130;ACC004;PETR4;Buy;835;0;835;249.17786258065098;208063.51525484357;0.0;208063.51525484357;CARLOS
20250629-21:24:16.130;ACC008;PETR4;Sell;884;0;884;299.2191330386761;264509.71360618965;0.0;264509.71360618965;JOSE
20250629-21:24:16.130;ACC004;LREN3;Sell;535;0;535;182.79727718272153;97796.54329275602;0.0;97796.54329275602;MARIA
20250629-21:24:16.130;ACC009;ITUB4;Buy;424;0;424;310.33039686550035;131580.08827097213;0.0;131580.08827097213;PAULO
20250629-21:24:16.130;ACC010;ABEV3;Buy;795;0;795;270.5386094985954;215078.19455138335;0.0;215078.19455138335;ANA
20250629-21:24:16.130;ACC001;BBAS3;Sell;564;0;564;393.3514211275502;221850.20151593833;0.0;221850.20151593833;MARIA
20250629-21:24:16.130;ACC001;MGLU3;Sell;645;0;645;391.55971914345787;252556.01884753033;0.0;252556.01884753033;JOSE
20250629-21:24:16.130;ACC008;ITUB4;Sell;619;0;619;265.91738653353764;164602.8622642598;0.0;164602.8622642598;PAULO
20250629-21:24:16.130;ACC006;MGLU3;Buy;704;0;704;208.08853997088676;146494.3321395043;0.0;146494.3321395043;CARLOS
20250629-21:24:16.130;ACC005;MGLU3;Sell;212;0;212;253.0942772885894;53655.986785180954;0.0;53655.986785180954;CARLOS
20250629-21:24:16.130;ACC010;WEGE3;Buy;156;0;156;222.48296595207967;34707.342688524426;0.0;34707.342688524426;PAULO
20250629-21:24:16.130;ACC002;RENT3;Buy;368;0;368;77.14582766013848;28389.664578930962;0.0;28389.664578930962;ANA
20250629-21:24:16.130;ACC008;VALE3;Buy;529;0;529;415.04928433284897;219561.07141207712;0.0;219561.07141207712;JOSE
20250629-21:24:16.130;ACC009;RENT3;Sell;329;0;329;405.3955343001574;133375.1307847518;0.0;133375.1307847518;ANA
20250629-21:24:16.130;ACC002;LREN3;Buy;791;0;791;224.93424722680896;177922.9895564059;0.0;177922.9895564059;PAULO
20250629-21:24:16.131;ACC009;BBDC4;Buy;532;0;532;120.72368354319335;64224.99964497886;0.0;64224.99964497886;ANA
20250629-21:24:16.131;ACC004;WEGE3;Sell;489;0;489;237.97692399041497;116370.71583131292;0.0;116370.71583131292;PAULO
20250629-21:24:16.131;ACC001;MGLU3;Buy;198;0;198;264.563391152388;52383.55144817283;0.0;52383.55144817283;CARLOS
20250629-21:24:16.131;ACC009;RENT3;Buy;190;0;190;324.8028592887411;61712.54326486081;0.0;61712.54326486081;CARLOS
20250629-21:24:16.131;ACC004;MGLU3;Buy;388;0;388;192.68815106130066;74763.00261178466;0.0;74763.00261178466;MARIA
20250629-21:24:16.131;ACC009;MGLU3;Sell;528;0;528;134.83062646830098;71190.57077526291;0.0;71190.57077526291;CARLOS
20250629-21:24:16.131;ACC007;ABEV3;Buy;770;0;770;327.25835146493216;251988.93062799776;0.0;251988.93062799776;CARLOS
20250629-21:24:16.131;ACC010;WEGE3;Sell;173;0;173;38.79069821130257;6710.790790555345;0.0;6710.790790555345;MARIA
20250629-21:24:16.131;ACC008;VALE3;Sell;894;0;894;426.3520164289947;381158.7026875213;0.0;381158.7026875213;PAULO
20250629-21:24:16.131;ACC008;VALE3;Buy;742;0;742;209.86501164299102;155719.83863909933;0.0;155719.83863909933;PAULO
20250629-21:24:16.131;ACC004;ABEV3;Sell;920;0;920;219.41862054180024;201865.1308984562;0.0;201865.1308984562;CARLOS
20250629-21:24:16.131;ACC001;PETR4;Sell;119;0;119;278.8780587848393;33186.48899539588;0.0;33186.48899539588;MARIA
20250629-21:24:16.131;ACC005;LREN3;Sell;423;0;423;251.3092622561677;106303.81793435894;0.0;106303.81793435894;CARLOS
20250629-21:24:16.131;ACC004;VALE3;Buy;669;0;669;176.22294087334825;117893.14744426998;0.0;117893.14744426998;PAULO
20250629-21:24:16.131;ACC004;LREN3;Sell;764;0;764;473.9539922171557;362100.85005390696;0.0;362100.85005390696;PAULO
20250629-21:24:16.131;ACC006;PETR4;Buy;469;0;469;112.45780461445081;52742.71036417743;0.0;52742.71036417743;CARLOS
20250629-21:24:16.131;ACC008;RENT3;Sell;443;0;443;243.96769887294022;108077.69060071252;0.0;108077.69060071252;MARIA
20250629-21:24:16.131;ACC003;RENT3;Buy;125;0;125;435.20570780232225;54400.71347529028;0.0;54400.71347529028;PAULO
20250629-21:24:16.131;ACC008;LREN3;Buy;226;0;226;215.6074629357474;48727.28662347891;0.0;48727.28662347891;ANA
20250629-21:24:16.131;ACC008;BBAS3;Buy;991;0;991;253.78881398137204;251504.7146555397;0.0;251504.7146555397;MARIA
20250629-21:24:16.131;ACC008;VALE3;Sell;488;0;488;378.3679895170553;184643.578884323;0.0;184643.578884323;JOSE
20250629-21:24:16.131;ACC006;BBAS3;Sell;635;0;635;197.614414879494;125485.1534484787;0.0;125485.1534484787;MARIA
20250629-21:24:16.131;ACC008;RENT3;Sell;616;0;616;217.39971166232925;133918.2223839948;0.0;133918.2223839948;MARIA
20250629-21:24:16.131;ACC003;LREN3;Sell;466;0;466;378.9258506710539;176579.4464127111;0.0;176579.4464127111;PAULO
20250629-21:24:16.132;ACC008;BBDC4;Buy;585;0;585;392.9617120602052;229882.60155522003;0.0;229882.60155522003;MARIA
20250629-21:24:16.132;ACC009;BBAS3;Buy;383;0;383;210.26757724819137;80532.4820860573;0.0;80532.4820860573;CARLOS
20250629-21:24:16.132;ACC005;BBAS3;Buy;224;0;224;272.7611602769597;61098.499902038966;0.0;61098.499902038966;PAULO
20250629-21:24:16.132;ACC007;RENT3;Sell;111;0;111;187.50619853849588;20813.18803777304;0.0;20813.18803777304;CARLOS
20250629-21:24:16.132;ACC007;PETR4;Buy;690;0;690;450.8539419770709;311089.2199641789;0.0;311089.2199641789;CARLOS
20250629-21:24:16.132;ACC001;BBDC4;Buy;318;0;318;414.1904633983055;131712.56736066114;0.0;131712.56736066114;ANA
20250629-21:24:16.132;ACC001;VALE3;Buy;485;0;485;433.32023279878115;210160.31290740886;0.0;210160.31290740886;MARIA
20250629-21:24:16.132;ACC002;ABEV3;Buy;840;0;840;166.7399820751449;140061.5849431217;0.0;140061.5849431217;JOSE
20250629-21:24:16.132;ACC002;ABEV3;Buy;849;0;849;353.59927227079186;300205.7821579023;0.0;300205.7821579023;ANA
20250629-21:24:16.132;ACC005;BBDC4;Sell;503;0;503;343.3326001476843;172696.2978742852;0.0;172696.2978742852;JOSE
20250629-21:24:16.132;ACC004;BBDC4;Sell;323;0;323;179.63878741749227;58023.328335850005;0.0;58023.328335850005;JOSE
20250629-21:24:16.132;ACC008;PETR4;Buy;234;0;234;261.8416793518298;61270.95296832817;0.0;61270.95296832817;MARIA
20250629-21:24:16.132;ACC009;ITUB4;Buy;500;0;500;234.8346170476919;117417.30852384595;0.0;117417.30852384595;CARLOS
20250629-21:24:16.132;ACC006;LREN3;Buy;478;0;478;373.69827254439224;178627.77427621948;0.0;178627.77427621948;PAULO
20250629-21:24:16.132;ACC005;LREN3;Sell;671;0;671;249.53053385236916;167434.98821493972;0.0;167434.98821493972;ANA
20250629-21:24:16.132;ACC008;RENT3;Sell;817;0;817;241.79331724295804;197545.14018749673;0.0;197545.14018749673;ANA
20250629-21:24:16.132;ACC002;ABEV3;Sell;959;0;959;212.23100537547373;203529.5341550793;0.0;203529.5341550793;ANA
20250629-21:24:16.132;ACC010;WEGE3;Sell;936;0;936;241.0746410209224;225645.86399558338;0.0;225645.86399558338;PAULO
20250629-21:24:16.132;ACC003;LREN3;Sell;864;0;864;295.31144797385105;255149.09104940732;0.0;255149.09104940732;ANA
20250629-21:24:16.132;ACC005;RENT3;Sell;712;0;712;248.73953802914733;177102.5510767529;0.0;177102.5510767529;MARIA
20250629-21:24:16.132;ACC010;VALE3;Buy;734;0;734;248.87294376440346;182672.74072307214;0.0;182672.74072307214;ANA
20250629-21:24:16.132;ACC009;LREN3;Sell;662;0;662;356.1222793438921;235752.9489256566;0.0;235752.9489256566;CARLOS
20250629-21:24:16.132;ACC005;BBAS3;Buy;620;0;620;240.03948971222064;148824.4836215768;0.0;148824.4836215768;PAULO
20250629-21:24:16.132;ACC006;BBAS3;Buy;848;0;848;245.1310300063636;207871.11344539633;0.0;207871.11344539633;CARLOS
20250629-21:24:16.132;ACC010;LREN3;Buy;931;0;931;337.1835411591457;313917.87681916467;0.0;313917.87681916467;MARIA
20250629-21:24:16.132;ACC002;VALE3;Sell;957;0;957;167.37069566470288;160173.75575112065;0.0;160173.75575112065;MARIA
20250629-21:24:16.133;ACC004;LREN3;Sell;991;0;991;121.91275747838343;120815.54266107797;0.0;120815.54266107797;JOSE
20250629-21:24:16.133;ACC008;BBAS3;Sell;380;0;380;256.7625217270237;97569.758256269;0.0;97569.758256269;MARIA
20250629-21:24:16.133;ACC005;MGLU3;Buy;794;0;794;270.8922152889428;215088.41893942058;0.0;215088.41893942058;ANA
20250629-21:24:16.133;ACC003;BBAS3;Sell;939;0;939;370.9575125125193;348329.1042492556;0.0;348329.1042492556;MARIA
20250629-21:24:16.133;ACC010;LREN3;Buy;710;0;710;37.20009689856312;26412.068797979813;0.0;26412.068797979813;JOSE
20250629-21:24:16.133;ACC001;VALE3;Buy;266;0;266;276.5582554922723;73564.49596094442;0.0;73564.49596094442;ANA
20250629-21:24:16.133;ACC006;BBAS3;Buy;113;0;113;73.80745050653834;8340.241907238833;0.0;8340.241907238833;MARIA
20250629-21:24:16.133;ACC009;BBAS3;Buy;932;0;932;384.99462647716854;358814.9918767211;0.0;358814.9918767211;PAULO
20250629-21:24:16.133;ACC004;ITUB4;Sell;869;0;869;162.84623903076016;141513.38171773058;0.0;141513.38171773058;ANA
20250629-21:24:16.133;ACC001;MGLU3;Sell;125;0;125;242.95908843796764;30369.886054745955;0.0;30369.886054745955;JOSE
20250629-21:24:16.133;ACC009;RENT3;Buy;671;0;671;125.85820318809223;84450.8543392099;0.0;84450.8543392099;ANA
20250629-21:24:16.133;ACC010;MGLU3;Buy;416;0;416;331.8710700350985;138058.365134601;0.0;138058.365134601;JOSE
20250629-21:24:16.133;ACC010;WEGE3;Sell;118;0;118;175.9775919252417;20765.35584717852;0.0;20765.35584717852;JOSE
20250629-21:24:16.133;ACC005;BBAS3;Sell;971;0;971;295.3386458357355;286773.8251064992;0.0;286773.8251064992;PAULO
20250629-21:24:16.133;ACC005;BBDC4;Sell;862;0;862;34.0846977125567;29381.00942822387;0.0;29381.00942822387;ANA
20250629-21:24:16.133;ACC007;PETR4;Buy;733;0;733;138.15249715179033;101265.7804122623;0.0;101265.7804122623;MARIA
20250629-21:24:16.133;ACC005;BBDC4;Sell;934;0;934;160.46743037274922;149876.57996814777;0.0;149876.57996814777;CARLOS
20250629-21:24:16.133;ACC003;ITUB4;Buy;705;0;705;184.45087105098;130037.8640909409;0.0;130037.8640909409;PAULO
20250629-21:24:16.133;ACC005;WEGE3;Buy;669;0;669;243.10323890400824;162636.06682678152;0.0;162636.06682678152;MARIA
20250629-21:24:16.133;ACC005;PETR4;Buy;836;0;836;134.9581550554049;112825.01762631848;0.0;112825.01762631848;ANA
20250629-21:24:16.133;ACC007;WEGE3;Buy;654;0;654;335.3149722297377;219295.99183824845;0.0;219295.99183824845;PAULO
20250629-21:24:16.133;ACC006;MGLU3;Sell;494;0;494;323.57719237502016;159847.13303325995;0.0;159847.13303325995;CARLOS
20250629-21:24:16.133;ACC001;PETR4;Buy;333;0;333;239.68360233572108;79814.63957779513;0.0;79814.63957779513;PAULO
20250629-21:24:16.133;ACC007;BBDC4;Sell;625;0;625;406.6412038970634;254150.75243566462;0.0;254150.75243566462;PAULO
20250629-21:24:16.133;ACC002;VALE3;Sell;931;0;931;66.44760390925728;61862.71923951853;0.0;61862.71923951853;MARIA
20250629-21:24:16.133;ACC008;ABEV3;Buy;598;0;598;121.0419821827504;72383.10534528474;0.0;72383.10534528474;ANA
20250629-21:24:16.133;ACC002;MGLU3;Sell;139;0;139;485.1344860925204;67433.69356686033;0.0;67433.69356686033;CARLOS
20250629-21:24:16.133;ACC010;WEGE3;Sell;685;0;685;143.5274555670928;98316.30706345857;0.0;98316.30706345857;CARLOS
20250629-21:24:16.133;ACC001;BBDC4;Buy;659;0;659;296.54625068316983;195423.9792002089;0.0;195423.9792002089;JOSE
20250629-21:24:16.133;ACC005;LREN3;Buy;394;0;394;170.00001402364782;66980.00552531725;0.0;66980.00552531725;JOSE
20250629-21:24:16.133;ACC010;ABEV3;Sell;386;0;386;107.39855104605749;41455.840703778194;0.0;41455.840703778194;JOSE
20250629-21:24:16.133;ACC005;ITUB4;Sell;586;0;586;160.54663457346453;94080.32786005021;0.0;94080.32786005021;CARLOS
20250629-21:24:16.133;ACC002;BBDC4;Buy;624;0;624;281.27827394552014;175517.64294200458;0.0;175517.64294200458;JOSE
20250629-21:24:16.133;ACC004;ABEV3;Sell;650;0;650;409.92702868771994;266452.56864701794;0.0;266452.56864701794;JOSE
20250629-21:24:16.133;ACC001;LREN3;Sell;519;0;519;269.3489821848925;139792.12175395922;0.0;139792.12175395922;PAULO
20250629-21:24:16.134;ACC009;PETR4;Sell;753;0;753;209.39185256611387;157672.06498228374;0.0;157672.06498228374;ANA
20250629-21:24:16.134;ACC009;BBDC4;Sell;847;0;847;282.84086493579036;239566.21260061444;0.0;239566.21260061444;CARLOS
20250629-21:24:16.134;ACC004;WEGE3;Sell;457;0;457;366.77544681294927;167616.37919351782;0.0;167616.37919351782;PAULO
20250629-21:24:16.134;ACC002;PETR4;Buy;310;0;310;227.52277443547734;70532.06007499798;0.0;70532.06007499798;CARLOS
20250629-21:24:16.134;ACC004;BBAS3;Sell;999;0;999;367.8449967206354;367477.1517239147;0.0;367477.1517239147;CARLOS
20250629-21:24:16.134;ACC006;PETR4;Sell;662;0;662;331.6899400533165;219578.74031529552;0.0;219578.74031529552;MARIA
20250629-21:24:16.134;ACC003;VALE3;Sell;284;0;284;371.16287994890314;105410.25790548848;0.0;105410.25790548848;CARLOS
20250629-21:24:16.134;ACC002;WEGE3;Sell;177;0;177;250.22030561181685;44288.994093291585;0.0;44288.994093291585;CARLOS
20250629-21:24:16.134;ACC006;VALE3;Sell;473;0;473;107.99382949343692;51081.08135039566;0.0;51081.08135039566;CARLOS
20250629-21:24:16.134;ACC005;VALE3;Sell;928;0;928;136.75841213381585;126911.8064601811;0.0;126911.8064601811;CARLOS
20250629-21:24:16.134;ACC003;RENT3;Buy;817;0;817;304.76499000616246;248992.99683503472;0.0;248992.99683503472;CARLOS
20250629-21:24:16.134;ACC006;WEGE3;Buy;444;0;444;168.8764508835766;74981.14419230801;0.0;74981.14419230801;JOSE
20250629-21:24:16.134;ACC008;ITUB4;Buy;362;0;362;401.0306416468061;145173.0922761438;0.0;145173.0922761438;ANA
20250629-21:24:16.134;ACC003;RENT3;Sell;150;0;150;191.13556963526318;28670.33544528948;0.0;28670.33544528948;CARLOS
20250629-21:24:16.134;ACC003;ITUB4;Sell;532;0;532;52.96918753057379;28179.607766265257;0.0;28179.607766265257;CARLOS
20250629-21:24:16.134;ACC008;BBAS3;Buy;671;0;671;212.2271131208761;142404.39290410787;0.0;142404.39290410787;PAULO
20250629-21:24:16.134;ACC005;LREN3;Sell;908;0;908;452.3609601058764;410743.75177613576;0.0;410743.75177613576;MARIA
20250629-21:24:16.134;ACC006;MGLU3;Sell;783;0;783;275.15107246477424;215443.28973991823;0.0;215443.28973991823;MARIA
20250629-21:24:16.134;ACC008;BBDC4;Buy;177;0;177;153.14912287696433;27107.394749222687;0.0;27107.394749222687;CARLOS
